ticker,endeks_adi,olcum_tarihi
SELVA,BIST ANA,2026-08-08
SELVA,BIST SINAİ,2026-08-08
SELVA,BIST KONYA,2026-08-08
SELVA,BIST TÜM,2026-08-08
SELVA,BIST 500,2026-08-08
SELVA,BIST TÜM-100,2026-08-08
SELVA,"BIST GIDA, İÇECEK",2026-08-08
SELVA,BIST KURUMSAL YÖNETİM,2026-08-08
SERNT,BIST TÜM-100,2026-08-08
SERNT,"BIST TAŞ, TOPRAK",2026-08-08
SERNT,BIST SINAİ,2026-08-08
SERNT,BIST HALKA ARZ,2026-08-08
SERNT,BIST ANA,2026-08-08
SERNT,BIST TÜM,2026-08-08
SERNT,BIST 500,2026-08-08
SEYKM,BIST SINAİ,2026-08-08
SEYKM,BIST KOBI SANAYİ,2026-08-08
SEYKM,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
SEYKM,BIST TÜM-100,2026-08-08
SEYKM,BIST TÜM,2026-08-08
SEYKM,BIST MANİSA,2026-08-08
SILVR,BIST TÜM-100,2026-08-08
SILVR,BIST TÜM,2026-08-08
SILVR,BIST KATILIM TUM,2026-08-08
SILVR,BIST SINAİ,2026-08-08
SILVR,"BIST METAL EŞYA, MAKİNA",2026-08-08
SISE,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
SISE,BIST İSTANBUL,2026-08-08
SISE,BIST 30,2026-08-08
SISE,BIST TEMETTÜ,2026-08-08
SISE,BIST 50,2026-08-08
SISE,BIST TEMETTU 5 YIL,2026-08-08
SISE,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
SISE,BIST KURUMSAL YÖNETİM,2026-08-08
SISE,BIST HOLDİNG VE YATIRIM,2026-08-08
SISE,BIST YILDIZ,2026-08-08
SISE,BIST TÜM,2026-08-08
SISE,BIST MALİ,2026-08-08
SISE,BIST 500,2026-08-08
SISE,BIST TEMETTU 10 YIL,2026-08-08
SISE,BIST 100,2026-08-08
SKBNK,BIST 500,2026-08-08
SKBNK,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
SKBNK,BIST 100,2026-08-08
SKBNK,BIST BANKA,2026-08-08
SKBNK,BIST 100-30,2026-08-08
SKBNK,BIST MALİ,2026-08-08
SKBNK,BIST YILDIZ,2026-08-08
SKBNK,BIST TÜM,2026-08-08
SKBNK,BIST KURUMSAL YÖNETİM,2026-08-08
SKTAS,BIST AYDIN,2026-08-08
SKTAS,BIST TÜM,2026-08-08
SKTAS,BIST 500,2026-08-08
SKTAS,BIST ANA,2026-08-08
SKTAS,"BIST TEKSTİL, DERİ",2026-08-08
SKTAS,BIST TÜM-100,2026-08-08
SKTAS,BIST SINAİ,2026-08-08
SKY,BIST ANA,2026-08-08
SKY,BIST ARACI KURUM,2026-08-08
SKY,BIST TÜM-100,2026-08-08
SKY,BIST TÜM,2026-08-08
SKY,BIST MALİ,2026-08-08
SKY,BIST 500,2026-08-08
SKYLP,BIST HİZMETLER,2026-08-08
SKYLP,BIST TÜM,2026-08-08
SKYLP,BIST TÜM-100,2026-08-08
SKYLP,BIST İSTANBUL,2026-08-08
SKYMD,BIST ANA,2026-08-08
SKYMD,BIST ARACI KURUM,2026-08-08
SKYMD,BIST TÜM-100,2026-08-08
SKYMD,BIST TÜM,2026-08-08
SKYMD,BIST MALİ,2026-08-08
SKYMD,BIST 500,2026-08-08
SMART,BIST 500,2026-08-08
SMART,BIST BİLİŞİM,2026-08-08
SMART,BIST KATILIM TUM,2026-08-08
SMART,BIST İSTANBUL,2026-08-08
SMART,BIST TEKNOLOJİ,2026-08-08
SMART,BIST TÜM-100,2026-08-08
SMART,BIST TÜM,2026-08-08
SMART,BIST ANA,2026-08-08
SMRTG,BIST TÜM-100,2026-08-08
SMRTG,BIST HİZMETLER,2026-08-08
SMRTG,BIST 500,2026-08-08
SMRTG,BIST TÜM,2026-08-08
SMRTG,BIST ELEKTRİK,2026-08-08
SMRTG,BIST KOCAELİ,2026-08-08
SMRTG,BIST YILDIZ,2026-08-08
SMRVA,BIST TÜM,2026-08-08
SMRVA,BIST TEMETTÜ,2026-08-08
SMRVA,BIST ANA,2026-08-08
SMRVA,BIST HALKA ARZ,2026-08-08
SMRVA,BIST TÜM-100,2026-08-08
SMRVA,BIST MALİ,2026-08-08
SMRVA,BIST 500,2026-08-08
SNGYO,BIST TÜM-100,2026-08-08
SNGYO,BIST 500,2026-08-08
SNGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
SNGYO,BIST KATILIM 100,2026-08-08
SNGYO,BIST MALİ,2026-08-08
SNGYO,BIST KATILIM TUM,2026-08-08
SNGYO,BIST YILDIZ,2026-08-08
SNGYO,BIST TÜM,2026-08-08
SNICA,BIST TÜM-100,2026-08-08
SNICA,"BIST METAL EŞYA, MAKİNA",2026-08-08
SNICA,BIST ANA,2026-08-08
SNICA,BIST KATILIM TUM,2026-08-08
SNICA,BIST 500,2026-08-08
SNICA,BIST TÜM,2026-08-08
SNICA,BIST MANİSA,2026-08-08
SNICA,BIST SINAİ,2026-08-08
SOHOE,BIST İSTANBUL,2026-08-08
SOHOE,"BIST TEKSTİL, DERİ",2026-08-08
SOHOE,BIST KATILIM TUM,2026-08-08
SOHOE,BIST SINAİ,2026-08-08
SOHOE,BIST TÜM-100,2026-08-08
SOHOE,BIST HALKA ARZ,2026-08-08
SOHOE,BIST ANA,2026-08-08
SOHOE,BIST TÜM,2026-08-08
SOKE,BIST AYDIN,2026-08-08
SOKE,BIST SINAİ,2026-08-08
SOKE,BIST KATILIM TUM,2026-08-08
SOKE,BIST TÜM,2026-08-08
SOKE,BIST ANA,2026-08-08
SOKE,"BIST GIDA, İÇECEK",2026-08-08
SOKE,BIST 500,2026-08-08
SOKE,BIST TÜM-100,2026-08-08
SOKM,BIST HİZMETLER,2026-08-08
SOKM,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
SOKM,BIST 100,2026-08-08
SOKM,BIST TÜM,2026-08-08
SOKM,BIST TİCARET,2026-08-08
SOKM,BIST PERAKENDE TICARET,2026-08-08
SOKM,BIST 100-30,2026-08-08
SOKM,BIST YILDIZ,2026-08-08
SOKM,BIST 500,2026-08-08
SONME,BIST TÜM,2026-08-08
SONME,BIST HİZMETLER,2026-08-08
SONME,BIST TÜM-100,2026-08-08
SONME,BIST BURSA,2026-08-08
SRVGY,BIST KATILIM 100,2026-08-08
SRVGY,BIST 500,2026-08-08
SRVGY,BIST KATILIM TUM,2026-08-08
SRVGY,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
SRVGY,BIST TÜM,2026-08-08
SRVGY,BIST YILDIZ,2026-08-08
SRVGY,BIST MALİ,2026-08-08
SRVGY,BIST TÜM-100,2026-08-08
SSAAT,BIST TÜM-100,2026-08-08
SSAAT,BIST HALKA ARZ,2026-08-08
SSAAT,BIST TÜM,2026-08-08
SSAAT,BIST YILDIZ,2026-08-08
SSAAT,BIST TİCARET,2026-08-08
SSAAT,BIST PERAKENDE TICARET,2026-08-08
SSAAT,BIST KATILIM TUM,2026-08-08
SSAAT,BIST HİZMETLER,2026-08-08
SUNTK,BIST TEMETTÜ,2026-08-08
SUNTK,"BIST TEKSTİL, DERİ",2026-08-08
SUNTK,BIST 500,2026-08-08
SUNTK,BIST İZMİR,2026-08-08
SUNTK,BIST SÜRDÜRÜLEBİLİRLİK KATILIM,2026-08-08
SUNTK,BIST TÜM-100,2026-08-08
SUNTK,BIST KATILIM TEMETTU,2026-08-08
SUNTK,BIST KATILIM TUM,2026-08-08
SUNTK,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
SUNTK,BIST YILDIZ,2026-08-08
SUNTK,BIST TÜM,2026-08-08
SUNTK,BIST KATILIM 100,2026-08-08
SUNTK,BIST SINAİ,2026-08-08
SUNTK,BIST KURUMSAL YÖNETİM,2026-08-08
SURGY,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
SURGY,BIST MALİ,2026-08-08
SURGY,BIST TÜM-100,2026-08-08
SURGY,BIST KATILIM TUM,2026-08-08
SURGY,BIST KATILIM 100,2026-08-08
SURGY,BIST 500,2026-08-08
SURGY,BIST YILDIZ,2026-08-08
SURGY,BIST TÜM,2026-08-08
SUWEN,BIST KATILIM TEMETTU,2026-08-08
SUWEN,BIST 500,2026-08-08
SUWEN,BIST TİCARET,2026-08-08
SUWEN,BIST TÜM,2026-08-08
SUWEN,BIST PERAKENDE TICARET,2026-08-08
SUWEN,BIST YILDIZ,2026-08-08
SUWEN,BIST KATILIM TUM,2026-08-08
SUWEN,BIST TÜM-100,2026-08-08
SUWEN,BIST TEMETTÜ,2026-08-08
SUWEN,BIST HİZMETLER,2026-08-08
SVGYO,BIST TÜM,2026-08-08
SVGYO,BIST 500,2026-08-08
SVGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
SVGYO,BIST TÜM-100,2026-08-08
SVGYO,BIST MALİ,2026-08-08
SVGYO,BIST ANA,2026-08-08
SVGYO,BIST HALKA ARZ,2026-08-08
TABGD,BIST İSTANBUL,2026-08-08
TABGD,BIST YILDIZ,2026-08-08
TABGD,BIST TEMETTÜ 25,2026-08-08
TABGD,BIST TÜM-100,2026-08-08
TABGD,BIST HİZMETLER,2026-08-08
TABGD,BIST 500,2026-08-08
TABGD,BIST TÜM,2026-08-08
TABGD,BIST YIYECEK VE ICECEK  HIZMETLERI,2026-08-08
TABGD,BIST TURİZM,2026-08-08
TABGD,BIST TEMETTÜ,2026-08-08
TARKM,BIST KATILIM TUM,2026-08-08
TARKM,BIST TÜM,2026-08-08
TARKM,BIST YILDIZ,2026-08-08
TARKM,BIST SINAİ,2026-08-08
TARKM,BIST TÜM-100,2026-08-08
TARKM,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
TARKM,BIST 500,2026-08-08
TARKM,BIST KATILIM 100,2026-08-08
TARKM,BIST MANİSA,2026-08-08
TATEN,BIST TÜM,2026-08-08
TATEN,BIST TÜM-100,2026-08-08
TATEN,BIST ELEKTRİK,2026-08-08
TATEN,BIST 500,2026-08-08
TATEN,BIST HİZMETLER,2026-08-08
TATEN,BIST YILDIZ,2026-08-08
TATEN,BIST BALIKESİR,2026-08-08
TATGD,BIST TÜM,2026-08-08
TATGD,BIST TÜM-100,2026-08-08
TATGD,BIST ANA,2026-08-08
TATGD,BIST 500,2026-08-08
TATGD,"BIST GIDA, İÇECEK",2026-08-08
TATGD,BIST BURSA,2026-08-08
TATGD,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TATGD,BIST SINAİ,2026-08-08
TATGD,BIST KURUMSAL YÖNETİM,2026-08-08
TAVHL,BIST TÜM,2026-08-08
TAVHL,BIST 500,2026-08-08
TAVHL,BIST 100,2026-08-08
TAVHL,BIST YILDIZ,2026-08-08
TAVHL,BIST İSTANBUL,2026-08-08
TAVHL,BIST HOLDİNG VE YATIRIM,2026-08-08
TAVHL,BIST 30,2026-08-08
TAVHL,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TAVHL,BIST MALİ,2026-08-08
TAVHL,BIST KURUMSAL YÖNETİM,2026-08-08
TAVHL,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
TAVHL,BIST 50,2026-08-08
TBORG,BIST 500,2026-08-08
TBORG,BIST ANA,2026-08-08
TBORG,"BIST GIDA, İÇECEK",2026-08-08
TBORG,BIST İZMİR,2026-08-08
TBORG,BIST TÜM,2026-08-08
TBORG,BIST SINAİ,2026-08-08
TBORG,BIST TÜM-100,2026-08-08
TCELL,BIST TEMETTÜ,2026-08-08
TCELL,BIST 100,2026-08-08
TCELL,BIST İLETİŞİM,2026-08-08
TCELL,BIST TÜM,2026-08-08
TCELL,BIST İSTANBUL,2026-08-08
TCELL,BIST 30,2026-08-08
TCELL,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TCELL,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
TCELL,BIST GERİ ALIM,2026-08-08
TCELL,BIST YILDIZ,2026-08-08
TCELL,BIST 500,2026-08-08
TCELL,BIST TEMETTÜ 25,2026-08-08
TCELL,BIST TEMETTU 5 YIL,2026-08-08
TCELL,BIST 50,2026-08-08
TCELL,BIST HİZMETLER,2026-08-08
TCKRC,BIST TÜM-100,2026-08-08
TCKRC,BIST METAL ANA,2026-08-08
TCKRC,BIST HALKA ARZ,2026-08-08
TCKRC,BIST TÜM,2026-08-08
TCKRC,BIST SINAİ,2026-08-08
TCKRC,BIST 500,2026-08-08
TCKRC,BIST BURSA,2026-08-08
TCKRC,BIST YILDIZ,2026-08-08
TDGYO,BIST TÜM-100,2026-08-08
TDGYO,BIST TÜM,2026-08-08
TDGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
TDGYO,BIST MALİ,2026-08-08
TEHOL,BIST 500,2026-08-08
TEHOL,BIST MALİ,2026-08-08
TEHOL,BIST HOLDİNG VE YATIRIM,2026-08-08
TEHOL,BIST TÜM,2026-08-08
TEHOL,BIST TÜM-100,2026-08-08
TEHOL,BIST İSTANBUL,2026-08-08
TEHOL,BIST ANA,2026-08-08
TEKTU,BIST TÜM,2026-08-08
TEKTU,BIST KONAKLAMA,2026-08-08
TEKTU,BIST ANA,2026-08-08
TEKTU,BIST TÜM-100,2026-08-08
TEKTU,BIST TURİZM,2026-08-08
TEKTU,BIST ANTALYA,2026-08-08
TEKTU,BIST 500,2026-08-08
TEKTU,BIST HİZMETLER,2026-08-08
TERA,BIST ARACI KURUM,2026-08-08
TERA,BIST TÜM-100,2026-08-08
TERA,BIST 500,2026-08-08
TERA,BIST MALİ,2026-08-08
TERA,BIST ANA,2026-08-08
TERA,BIST TÜM,2026-08-08
TEZOL,BIST TÜM,2026-08-08
TEZOL,"BIST ORMAN, KAĞIT, BASIM",2026-08-08
TEZOL,BIST SINAİ,2026-08-08
TEZOL,BIST YILDIZ,2026-08-08
TEZOL,BIST 500,2026-08-08
TEZOL,BIST TEMETTÜ,2026-08-08
TEZOL,BIST KATILIM TUM,2026-08-08
TEZOL,BIST KATILIM 100,2026-08-08
TEZOL,BIST GERİ ALIM,2026-08-08
TEZOL,BIST TÜM-100,2026-08-08
TEZOL,BIST İZMİR,2026-08-08
TGB,BIST 500,2026-08-08
TGB,BIST TEMETTÜ 25,2026-08-08
TGB,BIST TEMETTU 5 YIL,2026-08-08
TGB,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TGB,BIST KURUMSAL YÖNETİM,2026-08-08
TGB,BIST LİKİT BANKA,2026-08-08
TGB,BIST YILDIZ,2026-08-08
TGB,BIST MALİ,2026-08-08
TGB,BIST 30,2026-08-08
TGB,BIST TEMETTÜ,2026-08-08
TGB,BIST 100,2026-08-08
TGB,BIST 50,2026-08-08
TGB,BIST BANKA,2026-08-08
TGB,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
TGB,BIST TÜM,2026-08-08
TGSAS,BIST TİCARET,2026-08-08
TGSAS,BIST TÜM,2026-08-08
TGSAS,BIST İSTANBUL,2026-08-08
TGSAS,BIST ANA,2026-08-08
TGSAS,BIST TEMETTÜ,2026-08-08
TGSAS,BIST 500,2026-08-08
TGSAS,BIST TOPTAN TICARET,2026-08-08
TGSAS,BIST TÜM-100,2026-08-08
TGSAS,BIST HİZMETLER,2026-08-08
THL,BIST 50,2026-08-08
THL,BIST BANKA,2026-08-08
THL,BIST 500,2026-08-08
THL,BIST TÜM,2026-08-08
THL,BIST YILDIZ,2026-08-08
THL,BIST MALİ,2026-08-08
THL,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
THL,BIST 100-30,2026-08-08
THL,BIST KURUMSAL YÖNETİM,2026-08-08
THL,BIST LİKİT BANKA,2026-08-08
THL,BIST 100,2026-08-08
THYAO,BIST TÜM,2026-08-08
THYAO,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
THYAO,BIST BANKA DIŞI LİKİT 10,2026-08-08
THYAO,BIST GERİ ALIM,2026-08-08
THYAO,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
THYAO,BIST 50,2026-08-08
THYAO,BIST YILDIZ,2026-08-08
THYAO,BIST ULAŞTIRMA,2026-08-08
THYAO,BIST 30,2026-08-08
THYAO,BIST 100,2026-08-08
THYAO,BIST HİZMETLER,2026-08-08
THYAO,BIST 500,2026-08-08
THYAO,BIST İSTANBUL,2026-08-08
TIB,BIST 50,2026-08-08
TIB,BIST 100,2026-08-08
TIB,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TIB,BIST LİKİT BANKA,2026-08-08
TIB,BIST 30,2026-08-08
TIB,BIST TÜM,2026-08-08
TIB,BIST TEMETTÜ 25,2026-08-08
TIB,BIST TÜM-100,2026-08-08
TIB,BIST 500,2026-08-08
TIB,BIST MALİ,2026-08-08
TIB,BIST TEMETTU 5 YIL,2026-08-08
TIB,BIST TEMETTÜ,2026-08-08
TIB,BIST YILDIZ,2026-08-08
TIB,BIST BANKA,2026-08-08
TIB,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
TKFEN,BIST KATILIM TUM,2026-08-08
TKFEN,BIST MALİ,2026-08-08
TKFEN,BIST 100,2026-08-08
TKFEN,BIST SÜRDÜRÜLEBİLİRLİK KATILIM,2026-08-08
TKFEN,BIST KATILIM 30,2026-08-08
TKFEN,BIST HOLDİNG VE YATIRIM,2026-08-08
TKFEN,BIST KATILIM 50,2026-08-08
TKFEN,BIST 500,2026-08-08
TKFEN,BIST İSTANBUL,2026-08-08
TKFEN,BIST KATILIM 100,2026-08-08
TKFEN,BIST TÜM,2026-08-08
TKFEN,BIST 100-30,2026-08-08
TKFEN,BIST YILDIZ,2026-08-08
TKFEN,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TKNSA,BIST KATILIM TUM,2026-08-08
TKNSA,BIST TİCARET,2026-08-08
TKNSA,BIST HİZMETLER,2026-08-08
TKNSA,BIST SÜRDÜRÜLEBİLİRLİK KATILIM,2026-08-08
TKNSA,BIST 500,2026-08-08
TKNSA,BIST TÜM-100,2026-08-08
TKNSA,BIST PERAKENDE TICARET,2026-08-08
TKNSA,BIST KATILIM 100,2026-08-08
TKNSA,BIST TÜM,2026-08-08
TKNSA,BIST ANA,2026-08-08
TKNSA,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TLMAN,BIST TÜM-100,2026-08-08
TLMAN,BIST ULAŞTIRMA,2026-08-08
TLMAN,BIST ANA,2026-08-08
TLMAN,BIST 500,2026-08-08
TLMAN,BIST HİZMETLER,2026-08-08
TLMAN,BIST TÜM,2026-08-08
TMPOL,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
TMPOL,BIST KAYSERİ,2026-08-08
TMPOL,BIST TÜM,2026-08-08
TMPOL,BIST KATILIM TUM,2026-08-08
TMPOL,BIST 500,2026-08-08
TMPOL,BIST SINAİ,2026-08-08
TMPOL,BIST TÜM-100,2026-08-08
TMPOL,BIST ANA,2026-08-08
TMSN,BIST 500,2026-08-08
TMSN,BIST SINAİ,2026-08-08
TMSN,BIST YILDIZ,2026-08-08
TMSN,BIST KONYA,2026-08-08
TMSN,"BIST METAL EŞYA, MAKİNA",2026-08-08
TMSN,BIST TÜM,2026-08-08
TMSN,BIST TÜM-100,2026-08-08
TNZTP,BIST YILDIZ,2026-08-08
TNZTP,BIST HİZMETLER,2026-08-08
TNZTP,BIST 500,2026-08-08
TNZTP,BIST TÜM,2026-08-08
TNZTP,BIST İZMİR,2026-08-08
TNZTP,BIST TÜM-100,2026-08-08
TOASO,BIST 30,2026-08-08
TOASO,BIST TEMETTU 5 YIL,2026-08-08
TOASO,BIST 500,2026-08-08
TOASO,BIST KURUMSAL YÖNETİM,2026-08-08
TOASO,"BIST METAL EŞYA, MAKİNA",2026-08-08
TOASO,BIST TÜM,2026-08-08
TOASO,BIST 100,2026-08-08
TOASO,BIST 50,2026-08-08
TOASO,BIST TEMETTÜ,2026-08-08
TOASO,BIST TEMETTÜ 25,2026-08-08
TOASO,BIST TEMETTU 10 YIL,2026-08-08
TOASO,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TOASO,BIST SINAİ,2026-08-08
TOASO,BIST BURSA,2026-08-08
TOASO,BIST YILDIZ,2026-08-08
TRA,BIST ARACI KURUM,2026-08-08
TRA,BIST TÜM-100,2026-08-08
TRA,BIST 500,2026-08-08
TRA,BIST MALİ,2026-08-08
TRA,BIST ANA,2026-08-08
TRA,BIST TÜM,2026-08-08
TRALT,BIST BANKA DIŞI LİKİT 10,2026-08-08
TRALT,BIST MADENCİLİK,2026-08-08
TRALT,BIST 500,2026-08-08
TRALT,BIST TÜM,2026-08-08
TRALT,BIST SINAİ,2026-08-08
TRALT,BIST 50,2026-08-08
TRALT,BIST 30,2026-08-08
TRALT,BIST İZMİR,2026-08-08
TRALT,BIST 100,2026-08-08
TRALT,BIST YILDIZ,2026-08-08
TRALT,BIST GERİ ALIM,2026-08-08
TRCAS,BIST HOLDİNG VE YATIRIM,2026-08-08
TRCAS,BIST 500,2026-08-08
TRCAS,BIST YILDIZ,2026-08-08
TRCAS,BIST MALİ,2026-08-08
TRCAS,BIST İSTANBUL,2026-08-08
TRCAS,BIST TEMETTÜ,2026-08-08
TRCAS,BIST KURUMSAL YÖNETİM,2026-08-08
TRCAS,BIST TÜM,2026-08-08
TRCAS,BIST TÜM-100,2026-08-08
TRENJ,BIST MADENCİLİK,2026-08-08
TRENJ,BIST ANKARA,2026-08-08
TRENJ,BIST 100-30,2026-08-08
TRENJ,BIST 500,2026-08-08
TRENJ,BIST YILDIZ,2026-08-08
TRENJ,BIST TÜM,2026-08-08
TRENJ,BIST 100,2026-08-08
TRENJ,BIST SINAİ,2026-08-08
TRGYO,BIST YILDIZ,2026-08-08
TRGYO,BIST MALİ,2026-08-08
TRGYO,BIST 500,2026-08-08
TRGYO,BIST TEMETTÜ,2026-08-08
TRGYO,BIST TÜM,2026-08-08
TRGYO,BIST TÜM-100,2026-08-08
TRGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
TRHOL,BIST TÜM-100,2026-08-08
TRHOL,BIST İSTANBUL,2026-08-08
TRHOL,BIST MALİ,2026-08-08
TRHOL,BIST TÜM,2026-08-08
TRHOL,BIST HOLDİNG VE YATIRIM,2026-08-08
TRMET,BIST 50,2026-08-08
TRMET,BIST ANKARA,2026-08-08
TRMET,BIST MADENCİLİK,2026-08-08
TRMET,BIST SINAİ,2026-08-08
TRMET,BIST 100-30,2026-08-08
TRMET,BIST 500,2026-08-08
TRMET,BIST 100,2026-08-08
TRMET,BIST TÜM,2026-08-08
TRMET,BIST YILDIZ,2026-08-08
TSGYO,BIST MALİ,2026-08-08
TSGYO,BIST TÜM-100,2026-08-08
TSGYO,BIST ANA,2026-08-08
TSGYO,BIST TÜM,2026-08-08
TSGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
TSK,BIST 100,2026-08-08
TSK,BIST KURUMSAL YÖNETİM,2026-08-08
TSK,BIST 100-30,2026-08-08
TSK,BIST YILDIZ,2026-08-08
TSK,BIST BANKA,2026-08-08
TSK,BIST 500,2026-08-08
TSK,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TSK,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
TSK,BIST TÜM,2026-08-08
TSK,BIST MALİ,2026-08-08
TSKB,BIST 100,2026-08-08
TSKB,BIST KURUMSAL YÖNETİM,2026-08-08
TSKB,BIST 100-30,2026-08-08
TSKB,BIST YILDIZ,2026-08-08
TSKB,BIST BANKA,2026-08-08
TSKB,BIST 500,2026-08-08
TSKB,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TSKB,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
TSKB,BIST TÜM,2026-08-08
TSKB,BIST MALİ,2026-08-08
TSPOR,BIST TÜM,2026-08-08
TSPOR,BIST 500,2026-08-08
TSPOR,BIST HİZMETLER,2026-08-08
TSPOR,BIST SPOR,2026-08-08
TSPOR,BIST YILDIZ,2026-08-08
TSPOR,BIST TÜM-100,2026-08-08
TTKOM,BIST 30,2026-08-08
TTKOM,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
TTKOM,BIST İLETİŞİM,2026-08-08
TTKOM,BIST HİZMETLER,2026-08-08
TTKOM,BIST YILDIZ,2026-08-08
TTKOM,BIST ANKARA,2026-08-08
TTKOM,BIST 500,2026-08-08
TTKOM,BIST 100,2026-08-08
TTKOM,BIST TÜM,2026-08-08
TTKOM,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TTKOM,BIST 50,2026-08-08
TTKOM,BIST KURUMSAL YÖNETİM,2026-08-08
TTRAK,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TTRAK,BIST TÜM,2026-08-08
TTRAK,BIST SINAİ,2026-08-08
TTRAK,BIST TEMETTU 5 YIL,2026-08-08
TTRAK,BIST YILDIZ,2026-08-08
TTRAK,BIST KURUMSAL YÖNETİM,2026-08-08
TTRAK,BIST ANKARA,2026-08-08
TTRAK,BIST 500,2026-08-08
TTRAK,"BIST METAL EŞYA, MAKİNA",2026-08-08
TTRAK,BIST TÜM-100,2026-08-08
TUCLK,BIST İSTANBUL,2026-08-08
TUCLK,BIST SINAİ,2026-08-08
TUCLK,BIST KATILIM TUM,2026-08-08
TUCLK,BIST METAL ANA,2026-08-08
TUCLK,BIST 500,2026-08-08
TUCLK,BIST TÜM-100,2026-08-08
TUCLK,BIST TÜM,2026-08-08
TUCLK,BIST ANA,2026-08-08
TUKAS,BIST 100-30,2026-08-08
TUKAS,BIST İZMİR,2026-08-08
TUKAS,BIST TÜM,2026-08-08
TUKAS,BIST 100,2026-08-08
TUKAS,BIST KATILIM 50,2026-08-08
TUKAS,BIST KATILIM 30,2026-08-08
TUKAS,BIST YILDIZ,2026-08-08
TUKAS,BIST KATILIM 100,2026-08-08
TUKAS,BIST KATILIM TUM,2026-08-08
TUKAS,BIST 500,2026-08-08
TUKAS,"BIST GIDA, İÇECEK",2026-08-08
TUKAS,BIST SINAİ,2026-08-08
TUPRS,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
TUPRS,BIST KATILIM 50,2026-08-08
TUPRS,BIST 100,2026-08-08
TUPRS,BIST BANKA DIŞI LİKİT 10,2026-08-08
TUPRS,BIST TÜM,2026-08-08
TUPRS,BIST 50,2026-08-08
TUPRS,BIST 500,2026-08-08
TUPRS,BIST KATILIM 30,2026-08-08
TUPRS,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
TUPRS,BIST KOCAELİ,2026-08-08
TUPRS,BIST TEMETTÜ,2026-08-08
TUPRS,BIST YILDIZ,2026-08-08
TUPRS,BIST KATILIM TEMETTU,2026-08-08
TUPRS,BIST KATILIM TUM,2026-08-08
TUPRS,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
TUPRS,BIST 30,2026-08-08
TUPRS,BIST TEMETTÜ 25,2026-08-08
TUPRS,BIST KURUMSAL YÖNETİM,2026-08-08
TUPRS,BIST SÜRDÜRÜLEBİLİRLİK KATILIM,2026-08-08
TUPRS,BIST SINAİ,2026-08-08
TUPRS,BIST KATILIM 100,2026-08-08
TUREX,BIST ULAŞTIRMA,2026-08-08
TUREX,BIST 500,2026-08-08
TUREX,BIST KATILIM 100,2026-08-08
TUREX,BIST KATILIM TUM,2026-08-08
TUREX,BIST TÜM-100,2026-08-08
TUREX,BIST TÜM,2026-08-08
TUREX,BIST YILDIZ,2026-08-08
TUREX,BIST KATILIM 50,2026-08-08
TUREX,BIST İSTANBUL,2026-08-08
TUREX,BIST KATILIM 30,2026-08-08
TUREX,BIST HİZMETLER,2026-08-08
TURGG,BIST İNŞAAT,2026-08-08
TURGG,BIST 500,2026-08-08
TURGG,BIST TÜM-100,2026-08-08
